"","Country","Region","Year","Adjusted savings: energy depletion (current US$)","Adjusted savings: mineral depletion (current US$)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Age dependency ratio (% of working-age population)","Age dependency ratio, young (% of working-age population)","Age dependency ratio, old (% of working-age population)","Agriculture, value added (annual % growth)","Agriculture, value added (constant 2010 US$)","Agriculture, value added (current US$)","Air transport, freight (million ton-km)","Air transport, passengers carried","Air transport, registered carrier departures worldwide","Automated teller machines (ATMs) (per 100,000 adults)","Business extent of disclosure index (0=less disclosure to 10=more disclosure)","Claims on central government, etc. (% GDP)","Commercial bank branches (per 100,000 adults)","Cost of business start-up procedures (% of GNI per capita)","Cost of business start-up procedures, female (% of GNI per capita)","Cost of business start-up procedures, male (% of GNI per capita)","Depth of credit information index (0=low to 8=high)","Diabetes prevalence (% of population ages 20 to 79)","Distance to frontier score (0=lowest performance to 100=frontier)","Domestic credit provided by financial sector (% of GDP)","Domestic credit to private sector (% of GDP)","Domestic credit to private sector by banks (% of GDP)","Ease of doing business index (1=most business-friendly regulations)","Export value index (2000 = 100)","Export volume index (2000 = 100)","Exports of goods and services (% of GDP)","Exports of goods and services (current US$)","External balance on goods and services (% of GDP)","Fixed broadband subscriptions","Fixed broadband subscriptions (per 100 people)","Fixed telephone subscriptions","Fixed telephone subscriptions (per 100 people)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)","Forest area (% of land area)","Forest area (sq. km)","GDP (current US$)","GDP at market prices (constant 2010 US$)","GDP growth (annual %)","GDP per capita (constant 2010 US$)","GDP per capita (current US$)","GDP per capita growth (annual %)","GDP per capita, PPP (constant 2011 international $)","GDP per capita, PPP (current international $)","GDP, PPP (constant 2011 international $)","GDP, PPP (current international $)","General government final consumption expenditure (% of GDP)","General government final consumption expenditure (current US$)","GNI (current US$)","GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)","Gross national expenditure (current US$)","Immunization, DPT (% of children ages 12-23 months)","Immunization, HepB3 (% of one-year-old children)","Immunization, measles (% of children ages 12-23 months)","Import value index (2000 = 100)","Imports of goods and services (% of GDP)","Imports of goods and services (current US$)","Improved sanitation facilities (% of population with access)","Improved sanitation facilities, rural (% of rural population with access)","Improved sanitation facilities, urban (% of urban population with access)","Improved water source (% of population with access)","Improved water source, rural (% of rural population with access)","Improved water source, urban (% of urban population with access)","Incidence of tuberculosis (per 100,000 people)","Industry, value added (annual % growth)","Industry, value added (constant 2010 US$)","Industry, value added (current US$)","Inflation, consumer prices (annual %)","Inflation, GDP deflator (annual %)","International migrant stock (% of population)","International migrant stock, total","Internet users (per 100 people)","Labor tax and contributions (% of commercial profits)","Land area (sq. km)","Lifetime risk of maternal death (%)","Lifetime risk of maternal death (1 in: rate varies by country)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Merchandise exports (current US$)","Merchandise imports (current US$)","Merchandise trade (% of GDP)","Mobile cellular subscriptions","Mobile cellular subscriptions (per 100 people)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)","Number of infant deaths","Number of maternal deaths","Number of neonatal deaths","Number of under-five deaths","Official entrance age to lower secondary education (years)","Official entrance age to primary education (years)","Other taxes payable by businesses (% of commercial profits)","People practicing open defecation (% of population)","People practicing open defecation, rural (% of rural population)","People practicing open defecation, urban (% of urban population)","Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","Population ages 0-14 (% of total)","Population ages 15-64 (% of total)","Population ages 65 and above (% of total)","Population density (people per sq. km of land area)","Population growth (annual %)","Population, female (% of total)","Population, total","Preprimary education, duration (years)","Private credit bureau coverage (% of adults)","Procedures to build a warehouse (number)","Procedures to register property (number)","Profit tax (% of commercial profits)","Proportion of seats held by women in national parliaments (%)","Public credit registry coverage (% of adults)","Refugee population by country or territory of origin","Rural population","Rural population (% of total population)","Rural population growth (annual %)","Secure Internet servers","Secure Internet servers (per 1 million people)","Services, etc., value added (annual % growth)","Services, etc., value added (current US$)","Start-up procedures to register a business (number)","Start-up procedures to register a business, female (number)","Start-up procedures to register a business, male (number)","Strength of legal rights index (0=weak to 12=strong)","Surface area (sq. km)","Tax payments (number)","Theoretical duration of primary education (years)","Theoretical duration of secondary education (years)","Time required to build a warehouse (days)","Time required to enforce a contract (days)","Time required to get electricity (days)","Time required to register property (days)","Time required to start a business (days)","Time required to start a business, female (days)","Time required to start a business, male (days)","Time to prepare and pay taxes (hours)","Time to resolve insolvency (years)","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Total tax rate (% of commercial profits)","Trade (% of GDP)","Tuberculosis case detection rate (%, all forms)","Urban population","Urban population (% of total)","Urban population growth (annual %)"
"81","Botswana","Africa","2014",17372776.0986519,181420128.836002,33.6482,55.6005158794132,50.1003721901745,5.50014368923873,-0.354926160523405,294341757.481396,339445812.445837,0.107736,205992,8304,27.3725052486114,7,-26.0848276791317,8.57051742007494,0.8,0.8,0.8,6,NA,64.53,8.49412382566773,31.7591240341613,31.724264505948,NA,318.1104299065,218.9369548902,62.2828998936657,9890651299.14282,7.05220546400013,33290,1.63299383347387,169236,8.30163245424404,3.24419311374557,515184471.01724,0.701294719374943,111367029.138173,19.3076067968874,109422,15880203580.8046,16059606140.3459,3.20494016684154,7234.26211660325,7153.44785946834,1.18601758632441,15200.2387082401,16011.8684696706,33743572317.2544,35545339254.9551,16.4162596307205,2606935449.71186,15534428081.8237,7030,15660,15613592606.9427,34771375158.4128,14760298996.1847,95,95,97,387.8249399327,55.2306944296656,8770746714.52298,63.3,43.1,78.5,96.2,92.3,99.2,385,-0.467069311077779,4792015228.71255,5579575060.80931,4.40313594004261,11.0459134874915,NA,NA,18.5,0,566730,0.396528220244914,250,134,8509453993.11231,8070637244.21239,104.407296499436,3410507,167.297593872619,35.6,NA,NA,22.4,44.8,NA,NA,2042,74,1290,2537,13,6,3.6,14.4,33.6,0,0.290444129694609,46123119.0839999,15.8,99.54,32.1980758913429,64.2671391125064,3.53478499615079,3.91709808903711,1.97561405709693,50.036870415692,2219937,3,51.7,18,4,21.5,9.5,0,237,950422,42.813,1.39571078243491,25,11.2615808466637,5.00439780014297,8486226255.00606,9,9,9,5,581730,34,7,5,102,625,121,12,48,48,48,152,1.7,NA,25.1,117.513594323331,70,1269515,57.187,2.41197035526088
"82","Brazil","Americas","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5.2,5.2,5.2,7,NA,56.53,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9,18.2,13.6,NA,9.9,53.4,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,2,NA,9.6,NA,NA,425.7,731,64.4,31.4,79.5,79.5,79.5,2038,4,NA,68.4,NA,NA,NA,NA,NA
"83","Brazil","Americas","2015",0,0,66.7434,44.659854666655,33.3117592593082,11.3480954073468,1.83164504654623,104845254541.65,79240734617.8124,1493.939,102039359,944557,113.996841019011,5,27.5744311405631,20.6725456086905,4.8,4.8,4.8,7,10.4,56.6,108.721521187344,67.8648575887264,67.8648575887264,121,346.7674427465,209.4220798698,13.0426947536148,231471940845.832,-1.28202479128884,24921686,12.2370752304817,43677141,21.4464005472725,4.23020875522449,75074564670.27,0.760588543730562,13498353655.3,59.048783581036,4935380,1774724818900.48,2319423390494.13,-3.84736249471105,11159.2541552581,8538.5899749574,-4.66601352003615,14454.9373211346,15390.5990368021,3004422989592.76,3198897964238.5,20.1953582555994,358412035227.99,1735974029877.66,9850,15050,2047109614135.39,3129050617316,1797477231055.94,96,96,99,304.8919567827,14.3247195449036,254224353001.292,82.8,51.5,88,98.1,87,100,41,-6.20655913903447,504406920913.077,345491298205.537,9.02723977356148,7.96989203654881,0.34331320024167,713568,59.079477910505,NA,8358140,0.080088381024304,1200,44,191134400000,178798400000,20.844516065831,257814274,126.592264521349,14.6,13.3,15.8,8.9,16.4,14.9,17.7,46995,1300,28604,52415,11,6,NA,2.1,13.3,0.2,0.163231500504104,2896909951.71,11.1,55.8,23.0276460155927,69.1276790167069,7.84467496770036,24.8676772583374,0.855052949410704,50.828985562917,207847528,2,79,18.2,13.6,NA,9.9,55.1,895,29749217,14.313,-0.903992772275136,16016,77.0564853674853,-2.70020745165883,1094810784814.69,11,11,11,2,8515770,9.6,5,7,425.7,731,55.3,31.7,83,83,83,2600,4,9.1,68.1,27.3674142985184,87,178098311,85.687,1.15192045628754
"84","Brazil","Americas","2014",37474871355.2546,15158388466.4643,67.3106,45.1428885671926,34.1478413018458,10.9950472653468,2.08094567380061,102959403723.397,108269868253.294,1596.774,100403628,937437,114.793822596347,5,26.1771255795051,21.0484107355309,5.5,5.5,5.5,7,NA,57.69,105.107335604577,67.0924669531397,67.0924669531397,NA,408.3911326242,193.4427035292,11.1868352525183,270390990225.244,-2.73378802984188,23588919,11.675736524511,44128188,21.8419969305116,4.00881769978927,96894980842.28,1.07733500898608,26039686230.16,59.1665131237333,4945220,2417046323841.9,2412230647720.45,0.103371359100009,11705.4311555548,11728.7993875108,-0.779984327046009,15162.4177849444,15972.0280657904,3124639185719.17,3291481970595.1,19.4947875181764,471198045048.874,2368459838504.04,11790,15650,2429860930043.96,3225317934380.03,2483123246918.83,93,96,99,407.8092600677,13.9206232823602,336467913302.167,82.7,51.5,88,98.1,87,100,41,-0.922644931443145,537784856044.234,496884827879.303,6.33209234205231,6.86513891934824,NA,NA,54.5510018796392,NA,8358140,0.0846836868138012,1200,46,225100700000,239152400000,19.2074556213746,280728796,138.951490610451,14.4,NA,NA,9.6,16.2,NA,NA,45682,1400,30421,51117,11,6,NA,2.1,13.3,0.2,0.109551417650579,2647908513.04,11.1,55.82,23.5270509212977,68.8976228785098,7.57532620019252,24.6559519223176,0.886360083057745,50.8124335584983,206077898,2,63.6,18.2,13.6,NA,9.9,52.5,977,30019367,14.567,-0.896243856945865,14144,68.6342404365945,0.336798527684607,1467915852103.7,12,11.6,11.6,2,8515770,9.6,5,7,425.7,731,43.6,31.7,83.6,83.6,83.6,2600,4,NA,69.2,25.1074585348785,87,176058531,85.433,1.19350457329445
"85","British Virgin Islands","Americas","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","British Virgin Islands","Americas","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,111.1111111111,83.2964228317,NA,NA,NA,7000,24.3055555555556,12000,41.6666666666667,NA,51605700000,NA,76169400000,24.1333333333333,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.0464135021,NA,NA,97.5,97.5,97.5,NA,NA,NA,0,NA,NA,NA,NA,NA,57.4692034399177,17308,NA,NA,150,NA,NA,NA,NA,NA,NA,42000,145.833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5,NA,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,200.78,1.78223202488417,NA,30117,2,NA,NA,NA,NA,NA,NA,0,16207,53.814,1.19799080255404,160,5312.61413819438,NA,NA,NA,NA,NA,NA,150,NA,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13910,46.186,2.4672842836118
"87","British Virgin Islands","Americas","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.4444444444,100.8330796927,NA,NA,NA,6393,22.3828863524963,11849,41.4851901127372,NA,49985700000,NA,81191600000,24.1333333333333,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.3628691983,NA,NA,97.5,97.5,97.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,47204,165.268538617744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5,NA,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,197.233333333333,1.79736434795104,NA,29585,2,NA,NA,NA,NA,NA,NA,NA,16014,54.128,1.22515904339997,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13571,45.872,2.47681441437138
"88","Brunei Darussalam","Asia","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1.6,1.6,1.6,7,NA,65.51,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,6,0.8,6.5,61.8,NA,NA,NA,NA,NA,NA,NA,NA,7,8,7,5,NA,16,NA,NA,75,540,35,298,14.5,15,14,76.5,2.5,NA,8.7,NA,NA,NA,NA,NA
"89","Brunei Darussalam","Asia","2015",0,0,20.7876,37.9837884014686,31.8855275942796,6.09826080718892,6.71140939597315,116611661.166117,142555822.241618,115.147,1150003,11624,77.136543975513,4,-4.08748796752672,20.2829159457524,1.3,1.3,1.3,6,13.7,60.28,39.95144742932,41.4362850643237,41.1402463546825,97,162.7719199549,76.6359525748,52.2105973675329,6751036439.01375,19.5241309483631,34261,7.99483827609622,38384,8.9569444087936,1.33981475737768,173243339.564044,3.92829455281809,507944000,72.1062618595825,3800,12930394937.8137,13637697103.0436,-0.566814608844453,32226.0959739965,30554.7296658073,-1.92818562162446,73604.8796302843,78369.2910162597,31148701800.9807,33164943526.5889,25.059061761728,3240235653.50207,13552985671.6852,38010,82140,16085167377.9101,34761815596.4933,10405847698.0144,99,99,96,291.6962341463,32.6864664191698,4226489199.21449,NA,NA,NA,NA,NA,NA,58,-0.0254474510136333,8643931059.77265,7934395228.74391,NA,-17.5877265428007,24.2759719084662,102733,71.2,7.9,5270,0.0433951703880117,2300,23,6.6e+09,2584635067.01574,71.0313575972547,463384,108.131115254388,8.6,7.8,9.4,4.3,10.2,9.3,11.1,66,2,33,77,12,6,0,NA,NA,NA,NA,NA,5,0,23.1081694187926,72.472281822736,4.41954875847141,80.3013282732448,1.3785904915288,48.4798718300141,423188,3,0,16,6,0.8,NA,61.2,0,96478,22.798,0.00621922778121859,86,203.219372950084,-1.67085612893686,4853443886.82813,7,8,7,4,5770,19,6,7,103,540,56,298,14.5,15,14,89,2.5,0.8,8.7,84.8970637867027,87,326710,77.202,1.78748243112951
"90","Brunei Darussalam","Asia","2014",2819790941.03606,0,21.1164,38.3180233560001,32.5539163054572,5.76410705054281,4.19580419580419,109277594.426109,147592738.75296,115.389,1061148,10392,79.2710820346036,4,-8.9269998255593,19.739439399921,10.5,10.5,10.5,5,NA,57.39,25.4807364711957,33.1599049090322,32.860435537979,NA,269.2639387107,81.1144907384,68.6194975800876,11749802683.5043,38.0133671352846,30259,7.14996278399357,48249,11.4008577403386,3.31650741834944,567889727.238288,2.22984407928094,381819000,72.1062618595825,3800,17123125493.2912,13715438210.4877,-2.349746749517,32859.6918271171,41023.8898817215,-3.72889509115967,75052.0219257959,79059.488901791,31326263639.6957,32998956310.6741,21.3874164554045,3662194159.43173,17082872928.1768,42310,78870,17658570376.8226,32921383285.9291,10614048934.4909,99,99,97,325.0894308943,30.6061304448029,5240726124.70403,NA,NA,NA,NA,NA,NA,55,-4.37216093445815,8646131279.79465,11600631412.7861,-0.194426291746023,-1.86384435837631,NA,NA,68.77,7.9,5270,0.0458169117651921,2200,23,10508833000,3598740000,82.3890066420834,452054,106.816790916932,8.5,NA,NA,4.3,10.1,NA,NA,64,2,32,74,12,6,0,NA,NA,NA,NA,NA,5.5,0.22,23.5355563328653,72.297158080854,4.16728558628059,79.2018975332068,1.42240298587419,48.4451142086374,417394,3,0,16,6,7.9,NA,56.6,1,96472,23.113,0.0217703436945841,63,150.936525201608,1.24251497005987,5374901341.75217,18,19,18,4,5770,28,6,7,103,540,56,299,104.5,105,104,93,2.5,NA,15.8,99.2256280248905,87,320922,76.887,1.8473094779582
"91","Bulgaria","Europe","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1.3,1.3,1.3,5,NA,73.51,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,8,5,20.4,66.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,9,NA,14,NA,NA,105,564,130,11,23,23,23,453,3.3,NA,27,NA,NA,NA,NA,NA
"92","Bulgaria","Europe","2015",0,0,36.8366,51.9098807999045,21.4861537081041,30.4237270918004,-6.81362092878665,1978239474.75294,2076605644.97846,1.58334,1118689.8,12208,117.545216684978,10,2.41432545836534,60.3628114395526,1.4,1.4,1.4,5,5.9,73.08,60.2899654101362,55.4132854038999,55.3340272449131,37,529.5042968143,292.1384948166,64.1071862503397,32181241781.9089,0.147735176090799,1594108,22.4123219490482,1654535,23.2618938591165,3.68580184356058,1850240000,0.122830844470958,61660000,35.2155490051584,38230,50199117547.0415,54639046566.9725,3.61744263250927,7612.02494778448,6993.47735975728,4.28070769325342,17060.118394874,17957.5478536571,122457376297.34,128899116875.62,16.1298211611901,8097027884.83337,49190408637.4972,7480,17600,53693787349.4508,126308997885.918,50124955792.3373,91,92,92,447.7293965887,63.9594510742489,32107080027.2047,86,83.7,86.8,99.4,99,99.6,24,4.15926605062467,13330470735.0925,12091987644.525,-0.104872332816556,2.20583991891108,1.428196392424,102113,56.6563,20.2,108560,0.0161819666750275,6200,11,25690139650,29297678900,109.53941271671,9194633,129.271714964948,9.3,8.3,10.3,5.6,10.4,9.3,11.5,557,7,335,634,11,7,1.8,0,0,0,2.97762206397211,1494740000,27.5,100,14.1440157587911,65.8285064995643,20.0274777416446,66.1200350036846,-0.638069468160719,51.4194478800557,7177991,4,0,16,8,5,20.4,64.7,1269,1870010,26.052,-1.8664731317624,1303,181.527115316807,3.34657522092887,29215206869.1907,6,6,6,9,111000,14,4,8,105,564,130,11,25,25,25,453,3.3,11.3,27,128.066637324589,96,5307981,73.948,-0.201681158162558
"93","Bulgaria","Europe","2014",12168181.2913588,455731307.062315,38.5874,50.8473857802567,21.0865323074899,29.7608534727667,4.82295553709922,2122884797.61744,2590262515.26252,1.722,1060147,11755,90.889727180069,10,0.213357377050109,60.4429559646493,1.5,1.5,1.5,5,NA,73.06,62.4489414178801,59.5900912644431,59.5061544348705,NA,603.5997645378,275.523603854,65.0124068677831,36882842897.8429,-0.943094847039127,1480889,20.6597295367549,1816974,25.3484166708752,3.64439780490125,2067540000,1.55531251977358,882360000,35.057111274871,38058,56732006512.0065,52731514288.3384,1.32884972234031,7299.55244471069,7853.33519086217,1.90643192819768,16359.8030472302,17212.1316280137,118182202905.402,124339371728.61,16.864004305218,9567288020.62136,56240362230.3622,7720,17060,55763270159.0882,123261836403.279,57267043142.0432,88,95,93,530.2599955101,65.9555017148222,37417879527.8795,86,83.7,86.8,99.4,99,99.6,27,0.336602000496612,12798161162.7462,13366815221.8152,-1.41812266154145,0.452057965887448,NA,NA,55.49,20.2,108560,0.0160728274179272,6200,11,29285055450,34698161550,112.781515997427,9486927,132.351139048867,9.7,NA,NA,5.9,10.9,NA,NA,604,7,367,689,11,7,1.8,0,0,0,2.96964641933377,1684740000,26.9,100,13.9787244206191,66.292165256645,19.7291103227358,66.5432756079587,-0.568389264052903,51.3993707809748,7223938,4,0,16,8,5,20,62.9,1648,1905241,26.374,-1.79691479489667,1277,176.773388697411,1.74508128978748,33296767060.1004,6,6,6,9,111000,14,4,8,105,564,130,11,25,25,25,436,3.3,NA,27,130.967908582605,95,5318697,73.626,-0.124614518194974
"94","Burkina Faso","Africa","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,43.4,43.4,43.4,0,NA,51.33,NA,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,4,16.2,9.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,6,NA,45,NA,NA,121,446,169,67,13,13,13,270,4,NA,41.3,NA,NA,NA,NA,NA
"95","Burkina Faso","Africa","2015",0,0,107.1514,92.1797153345987,87.5802634196234,4.59945191497528,-1.22223973902678,3167153759.25766,3342140802.03022,0.055868736,122589.24,3874.896,3.46035227806863,7,0.133138281414804,2.70942539074582,43.5,43.5,43.5,0,2.2,51.06,31.3494696621613,27.2259527092776,27.1696801850575,142,894.0826543122,521.2980858974,25.1673178790732,2687417025.84796,-15.0776072387147,7210,0.040246446688111,75075,0.419071010417466,1.56765464401061,167397328.5992,0.261370116773187,27909628.8781807,19.5540935672515,53500,10678201939.3595,11671015481.2691,4.02104940907877,644.609116491176,589.774414136617,1.05436250966247,1592.91679975774,1696.02560145402,28840666622.1898,30707510248.9178,22.6952528045327,2423444925.11615,10425654057.9606,640,1660,11581768564.4156,29981253459.5783,12288219287.9329,91,91,88,487.6898320786,40.2449251177879,4297434374.42141,19.7,6.7,50.4,82.3,75.8,97.5,52,4.46140474606824,2361975624.89793,1972618119.85046,0.954993317377923,0.266895061363897,3.89203985292924,704676,11.387646166247,21.4,273600,2.07012733487273,48,371,2132456865.42507,2647367045.09837,44.7624416326607,14446897,80.6430332758849,60.9,55.6,66,26.7,88.6,83.4,93.7,41810,2700,18346,60477,12,6,3.7,55.1,74.7,9.1,3.70643777180467,395780910.03,33.6,100,45.5720642873988,52.0346280177868,2.39330769481436,66.1753289473684,2.89346621152912,50.3789441591731,18105570,3,0,14,4,16.2,9.4,0.3,2148,12699428,70.141,1.71003975338424,12,0.662779465103833,5.39685239835408,4455134355.63688,3,3,3,6,274220,45,6,7,121,446,169,67,13,13,13,270,4,7.4,41.3,65.4122429968611,60,5406142,29.859,5.7297829266894
"96","Burkina Faso","Africa","2014",0,766645570.886709,109.9036,93.067580905481,88.4130131068021,4.65456779867896,2.11870458282321,3206342957.04819,3952395526.52737,0.05088,117420,3672,3.20942000431489,7,0.68609302492904,NA,44.7,44.7,44.7,0,NA,49.57,30.1478965053131,26.0945703683648,26.0414685370003,NA,1173.528708134,601.4081474681,25.9365763390254,3179082939.47803,-14.183393922923,5381,0.0308904645711171,124595,0.715256910098185,2.91113326632326,356821732.388408,0.566639488217043,69453805.5554736,19.7726608187135,54098,12257141798.2204,11219859391.5075,4.03033688754959,637.883511886526,696.856206759424,1.04564791376689,1576.29691603411,1660.46463961144,27725798562.9134,29206241318.1243,22.0598924847803,2703912302.3945,11898029621.845,680,1610,11987029953.4698,28350551055.569,13995620503.1533,91,91,88,585.1223148936,40.1199702619483,4917561644.41088,19.4,6.7,50.4,82.1,75.8,97.5,54,6.85357077176609,2261098853.34165,2213738548.08453,-0.25808951753505,-1.20443487438631,NA,NA,9.4,21.4,273600,2.14895018604794,47,379,2452675174.02618,3136122542.51169,45.5962557057901,12494391,71.725988203528,62.2,NA,NA,27.2,92.4,NA,NA,42048,2700,18403,62096,12,6,3.7,55.7,74.7,9.1,3.22898206279481,395780910.075864,36.9,100,45.7938161819544,51.7953348413043,2.4108489767413,64.2880043859649,2.91101831662217,50.4028608922362,17589198,3,0,14,4,16.2,18.9,2,1857,12484109,70.976,1.73724861358408,11,0.625383829325248,4.93673041582845,4913681979.48956,3,3,3,6,274220,45,6,7,121,446,158,67,13,13,13,270,4,NA,41.3,66.0565466009737,59,5105089,29.024,5.84079711961751
"97","Burundi","Africa","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,13.9,13.9,13.9,0,NA,47.37,NA,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,5,28.9,36.4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,25,NA,NA,99,832,158,23,4,4,4,232,5,NA,40.3,NA,NA,NA,NA,NA
